data_extracao;descricao;estado;complemento;implantacao;logradouro_nome;num_inicial;num_final;defronte;cruzamento_nome;lado;fluxo;local_de_instal;latitude;longitude
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;04 MTS ENTRE ILHA DE REFUGIO E CANTEIRO FICTICIO AMARELO;2019-08-19;AV DR NILO PECANHA;550;550;SIM;R DES ALVES NOGUEIRA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.031005421562416;-51.18321050460509
2025-05-01 01:32:36.356;marcacao de cruzamento rodocicloviario;INSTALADO;12MTS ENTRE CANTEIRO CENTRAL E CALÇADA- ;2019-08-14;AV DR NILO PECANHA;25;25;NÃO;R CARAZINHO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.03559741636996;-51.18543692864478
2025-05-01 01:32:36.358;marcacao de ciclofaixa ao longo da via;INSTALADO;80MTS;2019-08-19;AV DR NILO PECANHA;450;450;NÃO;R DES ALVES NOGUEIRA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.03147340976073;-51.18346282280982
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;03MTS - ENTRE A CALÇADA E O CANTEIRO FICTICIO;2019-08-19;AV DR NILO PECANHA;396;396;NÃO;TRAV ARMANDO DIAS AZEVEDO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.03225828460096;-51.18420847691596
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;03MTS ENTRE O CANTEIRO FICTICIO E A CALÇADA;2019-08-19;AV DR NILO PECANHA;350;350;NÃO;TRAV ARMANDO DIAS AZEVEDO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.032314015122516;-51.18426212109626
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;05MTS ENTRE A CALÇADA E O CANTEIRO CENTRAL;2019-08-19;AV DR NILO PECANHA;106;106;NÃO;R CARLOS TREIN FILHO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.035114433477307;-51.18564077652992
2025-05-01 01:32:36.358;marcacao de ciclofaixa ao longo da via;INSTALADO;30MTS;2019-08-19;AV DR NILO PECANHA;557;557;NÃO;R REGENTE;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.0306642781587;-51.1829959278839
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;05MTS;2019-08-19;AV DR NILO PECANHA;620;620;SIM;R REGENTE;;CRESCENTE;LEITO DA VIA     ;-30.03030305230129;-51.18260451592506
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;04MTS ENTRE CANTEIRO FICTICIO E CALÇADA;2019-08-19;AV DR NILO PECANHA;640;640;NÃO;R REGENTE;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.03022409911795;-51.18250795640052
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;05MTS;2019-08-19;AV DR NILO PECANHA;640;640;NÃO;R REGENTE;PAR;DECRESCENTE;LEITO DA VIA     ;-30.029922218719378;-51.18260451592506
2025-05-01 01:32:36.359;marcacao de ciclofaixa ao longo da via;INSTALADO;95 MTS;2019-08-19;AV DR NILO PECANHA;620;550;NÃO;TRAV ARMANDO DIAS AZEVEDO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.03036342822258;-51.183124864473946
2025-05-01 01:32:36.356;marcacao de cruzamento rodocicloviario;INSTALADO;9MTS  ENTRE CANTEIRO CENTRAL E CALÇADA;2019-08-14;AV NILOPOLIS;551;551;NÃO;R CARAZINHO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.035653145013796;-51.18572124280036
2025-05-01 01:32:36.356;marcacao de ciclofaixa ao longo da via;INSTALADO;16MTS  SOBRE UMA LCA/ZPA;2019-08-14;AV DR NILO PECANHA;25;51;NÃO;R SIOMA BREITMAN;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.035523111462776;-51.18542083539069
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;08 MTS;2019-08-19;AV DR NILO PECANHA;690;710;SIM;R CARVALHO MONTEIRO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.029908285755692;-51.1817837599665
2025-05-01 01:32:36.356;marcacao de ciclofaixa ao longo da via;INSTALADO;19MTS ;2019-08-14;AV DR NILO PECANHA;55;95;NÃO;R SIOMA BREITMAN;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.03522356924063;-51.1853698315099
2025-05-01 01:32:36.357;marcacao de ciclofaixa ao longo da via;INSTALADO;271MTS;;;;;;;;;;;
2025-05-01 01:32:36.358;marcacao de ciclofaixa ao longo da via;INSTALADO;110 METROS;2019-08-19;AV DR NILO PECANHA;450;396;NÃO;TRAV ARMANDO DIAS AZEVEDO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.031654535275525;-51.183886611834176
2025-05-01 01:32:36.358;marcacao de ciclofaixa ao longo da via;INSTALADO;56MTS;2019-08-19;AV DR NILO PECANHA;710;730;SIM;AV CARLOS GOMES;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.0297643116831;-51.181413615122445
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;03 MTS;2019-08-19;AV DR NILO PECANHA;620;620;NÃO;R REGENTE;PAR;DECRESCENTE;LEITO DA VIA     ;-30.030010460777124;-51.18272253312171
2025-05-01 01:32:36.357;marcacao de cruzamento rodocicloviario;INSTALADO;04MTS  ENTRE A CALÇADA E CANTEIRO FICTICIO- JUNTO A FTP;2019-08-19;AV DR NILO PECANHA;95;95;NÃO;R SIOMA BREITMAN;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.034756838857486;-51.18512575048955
2025-05-01 01:32:36.357;marcacao de cruzamento rodocicloviario;INSTALADO;03MTS ENTRE CANTEIRO FICTICIO E CALÇADA - LIGADO A FTP;2019-08-19;AV DR NILO PECANHA;106;106;SIM;R SIOMA BREITMAN;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.034629126180555;-51.185031873174026
2025-05-01 01:32:36.358;marcacao de ciclofaixa ao longo da via;INSTALADO;26MTS;2019-08-19;AV DR NILO PECANHA;396;396;NÃO;R DES AUGUSTO LOUREIRO LIMA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.03234148333952;-51.18416079477774
2025-05-01 01:32:36.358;marcacao de ciclofaixa ao longo da via;INSTALADO;120MTS;2019-08-19;AV DR NILO PECANHA;350;242;NÃO;R CIRO GAVIAO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.03296420222505;-51.18454107083381
2025-05-01 01:32:36.358;marcacao de ciclofaixa ao longo da via;INSTALADO;77MTS;2019-08-19;AV DR NILO PECANHA;106;106;NÃO;R CARLOS TREIN FILHO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.03491473793962;-51.18553885258735
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;7,5 MTS  ENTRE CANTEIRO CENTRAL E A CALÇADA DA PÇA ENCOL;2019-08-19;AV NILOPOLIS;551;551;SIM;PCA CARLOS SIMAO ARNT;PAR;DECRESCENTE;LEITO DA VIA     ;-30.03549524710821;-51.18580170907081
2025-05-01 01:32:36.358;marcacao de cruzamento rodocicloviario;INSTALADO;15MTS;2019-08-19;AV DR NILO PECANHA;710;690;NÃO;R CARVALHO MONTEIRO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.02959711572345;-51.18190714158119
2025-05-01 01:32:36.374;marcacao de ciclofaixa ao longo da via;INSTALADO;- 22MX1,20M - PARALELO AO MEIO FIO;2019-11-07;AV GOETHE;16;16;NÃO;R MOSTARDEIRO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.028664048393004;-51.20001457453328
2025-05-01 01:32:36.371;marcacao de ciclofaixa ao longo da via;INSTALADO;- 100M - (NR 2545 PERTENCE AO FORO DA RESTINGA);2012-05-15;ESTR JOAO ANTONIO SILVEIRA;2487;2545;NÃO;R JACQUES YVES COSTEAU;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.15364965906188;-51.1361759598367
2025-05-01 01:32:36.374;marcacao de cruzamento rodocicloviario;INSTALADO;- 5,50MX1,60M - ANTES DA LCA AMARELO, NO ACESSO DE ENTRADA DO COLÉGIO  URUGUAI;2019-11-07;AV GOETHE;8;8;NÃO;R DR TIMOTEO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.027810771701755;-51.19959582971207
2025-05-01 01:32:36.374;marcacao de cruzamento rodocicloviario;INSTALADO;- 06M DE MARCAÇÃO DE CRUZAMENTO;2019-11-07;AV GOETHE;4;4;NÃO;R DR TIMOTEO;PAR;CRESCENTE;LEITO DA VIA     ;-30.029579902038524;-51.20115097070531
2025-05-01 01:32:36.375;marcacao de cruzamento rodocicloviario;INSTALADO;- 09MX03M - LIGANDO O CANTEIRO E A CALÇADA;2019-11-07;AV GOETHE;1;1;NÃO;R VINTE QUATRO DE OUTUBRO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.024968953410877;-51.20052809559638
2025-05-01 01:32:36.375;marcacao de cruzamento rodocicloviario;INSTALADO;- 03MX03M - LIGANDO O CANTEIRO E A CALÇADA;2019-11-07;AV GOETHE;2;2;NÃO;R VINTE QUATRO DE OUTUBRO;PAR;CRESCENTE;LEITO DA VIA     ;-30.02471772491644;-51.20052126827432
2025-05-01 01:32:36.374;marcacao de cruzamento rodocicloviario;INSTALADO;- 09MX2,30M;2019-11-07;AV GOETHE;16;16;NÃO;R MOSTARDEIRO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.02862185302472;-51.20012105515344
2025-05-01 01:32:36.375;marcacao de cruzamento rodocicloviario;INSTALADO;14MTS - ANTES DA ROTATORIA - SENT. GAZOMETRO/ AURELIANO;2020-03-13;AV EDVALDO PEREIRA PAIVA;1231;1231;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.042693391071044;-51.23369963865117
2025-05-01 01:32:36.375;marcacao de cruzamento rodocicloviario;INSTALADO;10MTS  PASSANDO A ROTATORIA - SENTIDO AURELIANO/GAZOMETRO;;;;;;;;;;;
2025-05-01 01:32:36.377;marcacao de ciclofaixa ao longo da via;INSTALADO;2X0,20X110MTS VERMELHO CICLOVIA - JUNTO AO CORDÃO DA CALÇADA EM DIREÇÃO A BORGES DE MEDEIROS;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;80;80;SIM;AV EDVALDO PEREIRA PAIVA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04283038598128;-51.23070945264927
2025-05-01 01:32:36.377;marcacao de cruzamento rodocicloviario;INSTALADO;DF MINISTERIO PUBLICO;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;80;80;SIM;AV EDVALDO PEREIRA PAIVA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.043092750390684;-51.231489498422896
2025-05-01 01:32:36.377;marcacao de ciclofaixa ao longo da via;INSTALADO;2X0,20X40 VERMELHO=- CICLOVIA -  NO CANTEIRO CENTRAL EM FRENTE AO DECA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;80;80;NÃO;ESP HELY LOPES MEIRELLES;NULO;NULO;CANTEIRO CENTRAL ;-30.042368329971225;-51.23288961152867
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X0,20X 32M VERMELHA NA CICLOVIA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;185;185;NÃO;AV BORGES DE MEDEIROS;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.044395978774787;-51.231113477707886
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;10 METROS ENTRE O CANTEIRO CENTRAL E A CALÇADA DO PREDIO DO IPE;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;185;185;NÃO;AV BORGES DE MEDEIROS;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04313351174959;-51.22902927920223
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;ENTRE A CALÇADA E CANTEIRO CENTRAL;2020-03-13;AV PRAIA DE BELAS;472;472;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.042924544950527;-51.22783837839962
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X 10 BRANCA -CICLOVIA   NO MEIO DO CANTEIRO;2020-03-13;AV PRAIA DE BELAS;472;472;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;PAR;NULO;CANTEIRO CENTRAL ;-30.042938476084167;-51.22775791212917
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X 4M VERMELHA - CICLOVIA - CONTORNADA POR LCA BRANCA- NO FINAL DO CANTEIRO CENTRAL;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;420;415;NÃO;AV PRAIA DE BELAS;NULO;NULO;LEITO DA VIA     ;-30.043147442853854;-51.2277096323669
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X82- VERMELHO CICLOVIA - NA CALÇADA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;345;345;NÃO;AV PRAIA DE BELAS;IMPAR;NULO;CALCADA          ;-30.04325889161746;-51.228407006710775
2025-05-01 01:32:36.374;marcacao de ciclofaixa ao longo da via;INSTALADO;- PINTURA CICLOVIA COM FORMATO DE TRIÂNGULO, SOBRE O CANTEIRO;2019-11-07;AV GOETHE;6;6;NÃO;R DR TIMOTEO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.025365006250688;-51.1999862897028
2025-05-01 01:32:36.375;marcacao de ciclofaixa ao longo da via;INSTALADO;- 110MX03M - NA LATERAL DA CALÇADA;2019-11-07;AV GOETHE;2;4;NÃO;R DR TIMOTEO;PAR;CRESCENTE;LEITO DA VIA     ;-30.024959479368565;-51.20034050876712
2025-05-01 01:32:36.374;marcacao de ciclofaixa ao longo da via;INSTALADO;- 02MX2,30M - DENTRO DA LCA AMARELO LIGADA AO CANTEIRO CENTRAL;2019-11-07;AV GOETHE;16;16;NÃO;R MOSTARDEIRO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.028629875298;-51.20034099629266
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X90 - VERMELHA  NA CILOVIA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;465;545;NÃO;R BARONEZA DO GRAVATAI;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.043374983946222;-51.22682781915501
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;10MTS;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;727;727;NÃO;TRAV PESQUEIRO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04359788083611;-51.22455330591038
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X95MTS- VERMELHA - NA CICLOVIA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;565;575;SIM;R BARONEZA DO GRAVATAI;PAR;DECRESCENTE;LEITO DA VIA     ;-30.043221742043524;-51.2253311465247
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;- 06MX2,40M - LADO IMPAR DA VIA - LIGADO A LCA/ZPA NO CANTEIRO CENTRAL E CALÇADA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;995;995;NÃO;AV ERICO VERISSIMO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04397029369075;-51.22107971459628
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;06 MTS NO CENTRO DA VIA LIGADO A LCA/ZPA QUE DIVIDE OS FLUXOS, ENTRE OS CANTEIROS, EM FRENTE AO FL. 01 DA AV GETÚLIO VARGAS.;2020-03-13;AV ERICO VERISSIMO;5;8;NÃO;AV GETULIO VARGAS;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.043935466215693;-51.22095901519061
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;- 15MTS, LADO ESQUERDO DA VIA, ENTRE LCA/ZPA - CANTEIRO CENTRAL, CRUZAM. ANTERIOR COM FL. 01 DA AV. GETÚLIO VARGAS.;2020-03-13;AV ERICO VERISSIMO;5;5;NÃO;AV GETULIO VARGAS;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.044032983115;-51.22083026915789
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;- 5MX2,40M - LADO DA PRAÇA;2020-03-13;PCA GARIBALDI;2;22;SIM;AV ERICO VERISSIMO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04382169637853;-51.22072750702502
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;- 05MX2,40 - JUNTO A FTP LIGANDO A CANTEIRO LATERAL E ILHA DE PEDESTRES, CRUZAM. COM FL. 02 DA AV. GETÚLIO VARGAS.;2020-03-13;AV ERICO VERISSIMO;5;9;NÃO;AV GETULIO VARGAS;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.0442160043254;-51.22068224474789
2025-05-01 01:32:36.374;marcacao de cruzamento rodocicloviario;INSTALADO;- 06MX1,60M - DEPOIS DA LCA AMARELO, NO ACESSO DE SAÍDA DO COLÉGIO URUGUAI;2019-11-07;AV GOETHE;8;8;NÃO;R DR TIMOTEO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.027768972197958;-51.19956461858238
2025-05-01 01:32:36.374;marcacao de ciclofaixa ao longo da via;INSTALADO;- 162MX1,20M - PARALELO A LCA BRANCA E O CALÇADA;2019-11-07;AV GOETHE;9;7;NÃO;R MOSTARDEIRO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.02768030584934;-51.19970555668261
2025-05-01 01:32:36.375;marcacao de cruzamento rodocicloviario;INSTALADO;05MTS - NO ACESSO PARA DIA DE JOGO;2020-03-13;AV EDVALDO PEREIRA PAIVA;1330;1330;NÃO;ESP HELY LOPES MEIRELLES;PAR;DECRESCENTE;LEITO DA VIA     ;-30.042934864340467;-51.23299153547124
2025-05-01 01:32:36.377;marcacao de cruzamento rodocicloviario;INSTALADO;NO SENTIDO  BORGES / AUGUSTO DE CARVALHO;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;80;80;NÃO;ESP HELY LOPES MEIRELLES;PAR;DECRESCENTE;LEITO DA VIA     ;-30.042674816179787;-51.23133929471806
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X 8MT VERMELHA NA CICLOVIA  JUNTO AO CANTEIRO CENTRAL;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;200;185;NÃO;AV BORGES DE MEDEIROS;NULO;NULO;LEITO DA VIA     ;-30.04294776350551;-51.22901318594814
2025-05-01 01:32:36.373;marcacao de ciclofaixa ao longo da via;INSTALADO;42MTS SOBRE A PONTE SENTIDO SUL-NORTE;2020-03-18;R DR SALVADOR FRANCA;633;633;NÃO;AV IPIRANGA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.057910732255547;-51.18407545611263
2025-05-01 01:32:36.374;marcacao de ciclofaixa ao longo da via;INSTALADO;- 03MX2,30M - DENTRO DA PINTURA AMARELA, LIGADA A CALÇADA;2019-11-07;AV GOETHE;16;16;SIM;R MOSTARDEIRO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.028577520311508;-51.20032002614607
2025-05-01 01:32:36.375;marcacao de ciclofaixa ao longo da via;INSTALADO;- 04MX02M, NA CICLOVIA, SOBRE O CANTEIRO, INDICANDO PARA ATRAVESSAR A FAIXA;2019-11-07;AV GOETHE;1;2;NÃO;R VINTE QUATRO DE OUTUBRO;IMPAR;CRESCENTE;CANTEIRO CENTRAL ;-30.02481592049561;-51.20055849914934
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;;2020-03-13;R BARAO DO GRAVATAI;762;737;NÃO;AV GETULIO VARGAS;NULO;NULO;LEITO DA VIA     ;-30.044837735632253;-51.22121868655086
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X120MTS BRANCA NA CICLOVIA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;727;779;NÃO;R MUCIO TEIXEIRA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.043625742912063;-51.22402427718044
2025-05-01 01:32:36.375;marcacao de ciclofaixa ao longo da via;INSTALADO;2X0,20X65M VERMELHA NA CICLOVIA CALÇADA DO PQ MAURICIO;2020-03-13;AV EDVALDO PEREIRA PAIVA;1230;1230;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;PAR;CRESCENTE;CALCADA          ;-30.04205482078331;-51.23367057194629
2025-05-01 01:32:36.377;marcacao de ciclofaixa ao longo da via;INSTALADO;2X0,20X115M VERMELHA NA CICLOVIA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;80;80;NÃO;ESP HELY LOPES MEIRELLES;PAR;NULO;LEITO DA VIA     ;-30.04260877206229;-51.23140571638943
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;10 MTS JUNTO A FTP SENTIDO C/B;2020-03-13;AV BORGES DE MEDEIROS;1565;1565;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04282052096736;-51.22889189980924
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X 5M VERMELHO NA CICLOVIA - ENTRE O CANTEIRO CENTRAL E A MCC;2020-03-13;AV PRAIA DE BELAS;472;472;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;PAR;NULO;LEITO DA VIA     ;-30.042775523235093;-51.22776046295278
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;10M ;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;420;420;NÃO;AV PRAIA DE BELAS;PAR;DECRESCENTE;LEITO DA VIA     ;-30.04306385619887;-51.227655988186605
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;15MTS;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;415;429;NÃO;AV PRAIA DE BELAS;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04323427044641;-51.22761625796557
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X 10 VERMELHO -CICLOVIA NO MEIO DO CANTEIRO;2020-03-13;AV PRAIA DE BELAS;472;472;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;PAR;NULO;CANTEIRO CENTRAL ;-30.042938476084167;-51.2277632765472
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X 5M BRANCA NA CICLOVIA - ENTRE O CANTEIRO CENTRAL E A MCC;2020-03-13;AV PRAIA DE BELAS;472;472;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;PAR;NULO;LEITO DA VIA     ;-30.042775523235093;-51.22776046295278
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;;2020-03-13;AV BORGES DE MEDEIROS;1945;1945;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.043220339354345;-51.228920565918095
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;12MTS;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;727;727;SIM;TRAV PESQUEIRO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.04328721336829;-51.22453496804156
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X50 VERMELHO NA CICLOVIA CONTORNANDO O CANTEIRO NA LATERAL DA VIA SENTIDO IPIRANGA/BORGES;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;964;1012;NÃO;AV ERICO VERISSIMO;PAR;NULO;LEITO DA VIA     ;-30.04374183481093;-51.22110066935421
2025-05-01 01:32:36.374;marcacao de ciclofaixa ao longo da via;INSTALADO;- 30MX2,30M - CICLOVIA, PARALELO A CALÇADA;2019-11-07;AV GOETHE;12;12;NÃO;R MOSTARDEIRO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.02839638931557;-51.199900138963145
2025-05-01 01:32:36.374;marcacao de cruzamento rodocicloviario;INSTALADO;- 10MX2,50M;2019-11-07;R MOSTARDEIRO;613;613;NÃO;AV GOETHE;NULO;CRESCENTE;LEITO DA VIA     ;-30.028534032070176;-51.20041609814508
2025-05-01 01:32:36.374;marcacao de ciclofaixa ao longo da via;INSTALADO;- 50MX1,50M - PARALELO A CALÇADA, EM FRENTE AO PRQ MOINHOS DE VENTO;2019-11-07;AV GOETHE;11;11;NÃO;R MOSTARDEIRO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.02903919520944;-51.20078967136843
2025-05-01 01:32:36.374;marcacao de ciclofaixa ao longo da via;INSTALADO;- CICLOVIA - 135MX0,25M - ENTRE A LCA BRANCA E A CALÇADA;2019-11-07;AV GOETHE;10;8;NÃO;R DR TIMOTEO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.02778435674649;-51.19954640709694
2025-05-01 01:32:36.375;marcacao de ciclofaixa ao longo da via;INSTALADO;2X0,20X38 - VERMELHO SOBRE O CANTEIRO DAS CUIAS, CICLOVIA;2020-03-13;AV EDVALDO PEREIRA PAIVA;1230;1231;NÃO;AV EDVALDO PEREIRA PAIVA;NULO;NULO;CANTEIRO CENTRAL ;-30.04238690491995;-51.2337961981757
2025-05-01 01:32:36.375;marcacao de ciclofaixa ao longo da via;INSTALADO;2X0,20X110MTS JUNTO AO CORDÃO DA CALÇADA EM DIREÇÃO A BORGES DE MEDEIROS;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;80;80;SIM;AV EDVALDO PEREIRA PAIVA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.043055487949587;-51.229750290513046
2025-05-01 01:32:36.377;marcacao de ciclofaixa ao longo da via;INSTALADO;2X0,20X95MTS VERMELHO CICLOVIA -V JUNTO AO CORDAO DA CALÇADA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;137;137;NÃO;R DR VICENTE DE PAULA DUTRA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04304042410709;-51.23082362587412
2025-05-01 01:32:36.377;marcacao de cruzamento rodocicloviario;INSTALADO;EM FRENTE AO DECA -;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;80;80;NÃO;ESP HELY LOPES MEIRELLES;PAR;DECRESCENTE;LEITO DA VIA     ;-30.042085005168733;-51.23282567610659
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;08MTS NO ACESSO A PRAIA DE BELAS SENTIDO B-C;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;420;420;NÃO;AV PRAIA DE BELAS;PAR;DECRESCENTE;LEITO DA VIA     ;-30.042983050908724;-51.22770368121565
2025-05-01 01:32:36.378;marcacao de cruzamento rodocicloviario;INSTALADO;;2020-03-13;AV BORGES DE MEDEIROS;1945;1915;SIM;AV AURELIANO DE FIGUEIREDO PINTO;PAR;CRESCENTE;LEITO DA VIA     ;-30.043301604030383;-51.22875005705283
2025-05-01 01:32:36.378;marcacao de ciclofaixa ao longo da via;INSTALADO;2X30MTS VERMELHO - CICLOVIA;2020-03-13;AV AURELIANO DE FIGUEIREDO PINTO;565;565;SIM;R BARONEZA DO GRAVATAI;PAR;DECRESCENTE;LEITO DA VIA     ;-30.043207810949717;-51.22565301160649
